video_type,file_name,cur_frame,prev_frame,cur_ts,prev_ts,scene_change,dhash8_dif,dhash16_dif,dhash32_dif,ahash8_dif,ahash16_dif,ahash32_dif,phash8_dif,phash16_dif,phash32_dif,whash8_dif,whash16_dif,whash32_dif,colorhash3_dif,colorhash8_dif,color_shot
micro_2identical,micro_2identical_The North Face.webm__10,127,126,00:00:05:07,00:00:05:06,True,31,126,468,26,98,378,32,134,512,26,100,424,9,25,False
micro_2identical,micro_2identical_The North Face.webm__10,129,128,00:00:05:09,00:00:05:08,True,33,124,482,26,96,372,30,128,508,26,96,414,9,25,False
micro_2identical,micro_2identical_The North Face.webm__10,163,162,00:00:06:19,00:00:06:18,True,34,125,501,37,138,566,30,142,520,34,126,516,12,37,False
micro_2identical,micro_2identical_The North Face.webm__10,165,164,00:00:06:21,00:00:06:20,True,34,127,494,36,140,563,34,148,518,32,124,510,12,36,False
micro_2identical,micro_2identical_The North Face.webm__14011,42,41,00:00:01:18,00:00:01:17,True,31,129,498,39,140,570,32,138,532,40,138,570,7,32,False
micro_2identical,micro_2identical_The North Face.webm__14011,44,43,00:00:01:20,00:00:01:19,True,29,125,505,40,140,570,30,138,524,40,142,568,7,31,False
micro_2identical,micro_2identical_The North Face.webm__14011,73,72,00:00:03:01,00:00:03:00,True,29,126,538,35,135,530,34,118,504,36,140,550,6,28,False
micro_2identical,micro_2identical_The North Face.webm__14011,75,74,00:00:03:03,00:00:03:02,True,30,133,551,36,136,534,34,126,512,36,144,558,6,27,False
micro_2identical,micro_2identical_The North Face.webm__2011,43,42,00:00:01:19,00:00:01:18,True,26,125,504,39,157,627,36,130,520,44,172,611,7,25,False
micro_2identical,micro_2identical_The North Face.webm__2011,45,44,00:00:01:21,00:00:01:20,True,31,125,491,39,159,627,36,140,526,42,166,612,7,29,False
micro_2identical,micro_2identical_The North Face.webm__2011,50,49,00:00:02:02,00:00:02:01,True,21,120,506,24,116,461,22,104,488,28,114,454,2,18,False
micro_2identical,micro_2identical_The North Face.webm__2011,81,80,00:00:03:09,00:00:03:08,True,40,128,488,39,149,615,28,128,498,42,144,606,5,24,False
micro_2identical,micro_2identical_The North Face.webm__2011,83,82,00:00:03:11,00:00:03:10,True,40,124,489,40,151,617,28,132,514,42,146,608,5,24,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__18011,27,26,00:00:01:02,00:00:01:01,True,31,129,519,33,139,565,34,134,518,30,126,492,8,26,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__18011,29,28,00:00:01:04,00:00:01:03,True,32,131,512,34,139,565,34,134,518,30,126,492,8,22,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__18011,56,55,00:00:02:06,00:00:02:05,True,26,116,493,28,108,439,34,118,524,24,114,474,7,23,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__18011,58,57,00:00:02:08,00:00:02:07,True,25,118,497,28,108,440,34,120,524,24,114,472,7,26,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__25511,36,35,00:00:01:11,00:00:01:10,True,30,130,536,37,156,628,30,134,532,38,170,664,3,21,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__25511,38,37,00:00:01:13,00:00:01:12,True,30,133,538,36,155,627,32,126,532,36,172,664,3,18,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__25511,177,176,00:00:07:02,00:00:07:01,True,28,109,482,21,82,366,28,124,496,24,96,388,7,29,False
micro_2identical,micro_2identical_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__25511,179,178,00:00:07:04,00:00:07:03,True,30,104,470,22,89,365,24,118,494,24,88,384,7,32,False
micro_2identical,micro_2identical_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2011,46,45,00:00:01:21,00:00:01:20,True,35,133,509,35,101,410,34,128,508,30,90,366,7,23,False
micro_2identical,micro_2identical_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2011,48,47,00:00:01:23,00:00:01:22,True,32,137,559,26,83,334,24,124,486,22,62,256,8,22,False
micro_2identical,micro_2identical_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2011,52,51,00:00:02:02,00:00:02:01,True,35,132,515,18,72,332,22,110,448,16,80,346,6,24,False
micro_2identical,micro_2identical_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2011,104,103,00:00:04:04,00:00:04:03,True,40,140,529,39,138,559,38,138,522,40,142,576,3,21,False
micro_2identical,micro_2identical_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2011,106,105,00:00:04:06,00:00:04:05,True,39,143,521,38,141,564,38,140,504,38,138,570,4,23,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,32,31,00:00:01:07,00:00:01:06,True,22,104,452,29,103,461,28,124,504,30,108,432,7,14,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,35,34,00:00:01:10,00:00:01:09,True,25,130,548,31,135,539,26,132,526,32,134,530,4,14,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,38,37,00:00:01:13,00:00:01:12,True,37,120,454,35,139,525,28,122,502,36,134,518,5,18,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,43,42,00:00:01:18,00:00:01:17,True,23,102,498,27,105,408,30,112,500,26,126,496,3,14,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,59,58,00:00:02:09,00:00:02:08,True,40,123,484,41,142,545,34,120,508,42,148,558,4,22,False
micro_complex,micro_complex_Adidas – Break Free.webm__511,61,60,00:00:02:11,00:00:02:10,True,42,148,537,47,180,700,24,124,512,46,178,710,4,19,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10511,25,24,00:00:01:00,00:00:00:24,True,30,105,331,26,86,324,34,132,526,18,79,316,3,10,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10511,28,27,00:00:01:03,00:00:01:02,True,19,89,307,19,65,268,24,120,474,16,72,348,3,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10511,30,29,00:00:01:05,00:00:01:04,True,34,119,378,21,74,319,24,126,512,18,70,286,1,6,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10511,64,63,00:00:02:14,00:00:02:13,True,43,126,436,30,123,482,34,118,448,22,84,308,7,14,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10511,67,66,00:00:02:17,00:00:02:16,True,36,108,358,30,111,439,32,112,490,28,102,394,4,14,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,78,77,00:00:03:03,00:00:03:02,True,28,109,394,22,90,363,28,134,528,18,62,270,1,10,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,80,79,00:00:03:05,00:00:03:04,True,29,114,412,20,73,334,32,132,508,18,70,310,6,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,82,81,00:00:03:07,00:00:03:06,True,26,111,395,19,78,312,22,116,486,18,58,268,4,24,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,165,164,00:00:06:15,00:00:06:14,True,37,127,428,16,82,340,34,116,476,22,96,392,6,23,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,167,166,00:00:06:17,00:00:06:16,True,17,90,349,13,56,216,38,138,528,12,42,178,9,31,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,169,168,00:00:06:19,00:00:06:18,True,27,86,317,20,88,338,32,118,516,18,76,306,5,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,189,188,00:00:07:14,00:00:07:13,True,33,106,380,28,114,447,34,130,522,24,94,356,5,10,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24511,192,191,00:00:07:17,00:00:07:16,True,35,115,373,22,97,383,28,118,526,22,78,308,3,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,90,89,00:00:03:15,00:00:03:14,True,27,99,364,14,65,270,32,124,496,16,60,280,6,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,102,101,00:00:04:02,00:00:04:01,True,14,71,327,17,58,182,18,102,448,8,32,148,3,8,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,104,103,00:00:04:04,00:00:04:03,True,16,94,332,12,64,274,22,114,494,16,60,268,6,15,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,121,120,00:00:04:21,00:00:04:20,True,32,109,383,23,100,379,28,122,488,22,88,344,5,20,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,123,122,00:00:04:23,00:00:04:22,True,28,107,371,25,105,408,32,128,510,11,51,224,5,24,False
micro_complex,micro_complex_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__3511,126,125,00:00:05:01,00:00:05:00,True,34,120,432,35,130,515,36,128,536,26,130,521,8,20,False
micro_complex,micro_complex_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__511,34,33,00:00:01:04,00:00:01:03,True,41,137,510,39,139,519,36,134,490,34,132,508,6,15,False
micro_complex,micro_complex_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__511,36,35,00:00:01:06,00:00:01:05,True,23,99,406,31,129,519,32,122,500,30,128,537,11,27,False
micro_complex,micro_complex_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__511,39,38,00:00:01:09,00:00:01:08,True,38,131,497,23,86,387,30,124,514,22,85,365,8,29,False
micro_complex,micro_complex_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__511,63,62,00:00:02:03,00:00:02:02,True,32,114,509,27,118,496,30,110,446,32,118,488,10,24,False
micro_complex,micro_complex_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__511,65,64,00:00:02:05,00:00:02:04,True,30,118,490,17,69,314,28,124,498,22,76,334,7,23,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,62,61,00:00:02:02,00:00:02:01,True,35,149,519,29,134,502,34,142,502,34,136,538,2,4,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,64,63,00:00:02:04,00:00:02:03,True,36,133,502,21,79,331,28,120,528,20,84,340,1,6,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,66,65,00:00:02:06,00:00:02:05,True,30,134,482,31,132,520,36,138,530,34,128,502,1,10,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,104,103,00:00:03:14,00:00:03:13,True,35,135,490,36,167,641,34,132,514,40,164,642,3,10,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,134,133,00:00:04:14,00:00:04:13,True,31,122,543,34,133,511,34,126,492,34,136,506,3,11,False
micro_complex,micro_complex_Cliff Booth punched a Hippie at Spahn Ranch Scene 1080p - On.mp4__3011,156,155,00:00:05:06,00:00:05:05,True,36,125,493,36,131,518,34,136,520,30,136,508,3,16,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,35,34,00:00:01:11,00:00:01:10,True,25,83,344,15,78,313,24,118,492,18,68,262,7,24,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,69,68,00:00:02:21,00:00:02:20,True,30,106,369,24,93,379,28,128,510,26,94,366,3,25,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,71,70,00:00:02:23,00:00:02:22,True,29,96,372,20,83,328,36,136,516,18,72,290,9,29,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,103,102,00:00:04:07,00:00:04:06,True,31,103,389,19,84,361,28,118,522,22,72,306,6,20,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,130,129,00:00:05:10,00:00:05:09,True,37,124,374,20,83,311,22,118,492,24,92,360,5,20,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__1011,140,139,00:00:05:20,00:00:05:19,True,31,114,430,24,108,430,26,114,492,26,102,402,4,29,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__10,104,103,00:00:04:08,00:00:04:07,True,26,104,394,21,70,301,30,120,526,18,70,282,7,27,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__10,107,106,00:00:04:11,00:00:04:10,True,26,108,375,24,99,370,32,128,516,12,78,354,4,26,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__10,151,150,00:00:06:07,00:00:06:06,True,27,101,406,20,75,325,28,110,480,20,78,314,6,23,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__10,156,155,00:00:06:12,00:00:06:11,True,32,74,310,25,94,368,30,124,492,18,82,323,7,17,False
micro_complex,micro_complex_Holiday — The Surprise - YouTube.mp4__10,174,173,00:00:07:06,00:00:07:05,True,32,113,352,33,119,482,36,142,536,26,108,420,5,21,False
micro_complex,micro_complex_Hong Kong’s huge protests.webm__8511,69,68,00:00:02:21,00:00:02:20,True,25,127,533,28,103,448,34,128,522,28,110,452,4,23,False
micro_complex,micro_complex_Hong Kong’s huge protests.webm__8511,72,71,00:00:03:00,00:00:02:23,True,34,136,515,20,84,364,30,132,510,22,82,364,6,17,False
micro_complex,micro_complex_Hong Kong’s huge protests.webm__8511,74,73,00:00:03:02,00:00:03:01,True,34,133,507,37,144,552,36,136,502,42,156,598,8,30,False
micro_complex,micro_complex_Hong Kong’s huge protests.webm__8511,77,76,00:00:03:05,00:00:03:04,True,36,115,474,35,130,505,36,130,508,38,130,486,12,40,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,84,83,00:00:03:12,00:00:03:11,True,27,90,442,33,140,531,32,130,526,30,126,488,6,13,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,87,86,00:00:03:15,00:00:03:14,True,17,65,340,14,65,251,28,132,518,20,84,364,7,41,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,90,89,00:00:03:18,00:00:03:17,True,26,104,414,22,90,352,34,136,496,16,80,324,7,41,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,104,103,00:00:04:08,00:00:04:07,True,16,90,380,20,92,351,36,108,494,22,96,363,11,25,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,107,106,00:00:04:11,00:00:04:10,True,21,85,380,25,103,393,24,124,512,28,100,369,9,23,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__2011,109,108,00:00:04:13,00:00:04:12,True,23,118,474,23,96,431,34,130,500,20,77,371,10,33,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,126,125,00:00:05:06,00:00:05:05,True,17,81,378,17,94,392,30,126,492,22,82,326,9,36,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,129,128,00:00:05:09,00:00:05:08,True,25,88,382,16,80,298,26,132,510,16,76,298,4,8,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,142,141,00:00:05:22,00:00:05:21,True,18,66,396,14,59,262,24,104,494,8,42,208,9,18,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,144,143,00:00:06:00,00:00:05:23,True,15,90,376,13,74,303,34,136,512,18,88,376,3,7,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,149,148,00:00:06:05,00:00:06:04,True,24,97,374,9,58,224,30,116,500,10,52,214,4,12,False
micro_complex,micro_complex_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__7511,174,173,00:00:07:06,00:00:07:05,True,21,85,427,16,69,323,28,110,508,12,52,242,8,33,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,50,49,00:00:01:20,00:00:01:19,True,39,120,424,22,102,427,30,126,506,24,88,374,4,30,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,52,51,00:00:01:22,00:00:01:21,True,38,127,422,23,110,437,42,136,542,22,86,352,9,38,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,54,53,00:00:01:24,00:00:01:23,True,15,99,444,13,56,239,30,118,474,14,54,232,7,32,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,83,82,00:00:02:23,00:00:02:22,True,33,111,383,21,82,335,30,122,512,24,84,354,11,27,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,85,84,00:00:02:25,00:00:02:24,True,30,110,433,17,73,291,36,136,524,18,66,280,8,35,False
micro_complex,micro_complex_PUMA TURIN - MADE BY BTS - YouTube.webm__1511,87,86,00:00:02:27,00:00:02:26,True,35,114,405,12,53,193,38,136,510,28,106,420,3,21,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,45,44,00:00:01:21,00:00:01:20,True,19,96,411,16,65,266,26,132,522,16,58,226,6,29,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,48,47,00:00:02:00,00:00:01:23,True,25,109,390,25,106,368,30,120,496,26,100,348,3,16,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,109,108,00:00:04:13,00:00:04:12,True,33,103,390,15,63,246,38,136,512,22,84,312,7,32,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,129,128,00:00:05:09,00:00:05:08,True,24,88,422,21,97,327,30,130,498,24,90,306,9,35,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,132,131,00:00:05:12,00:00:05:11,True,32,93,370,14,73,294,28,122,506,16,58,234,2,13,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,135,134,00:00:05:15,00:00:05:14,True,33,118,386,22,96,358,32,132,496,16,78,312,7,30,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17011,163,162,00:00:06:19,00:00:06:18,True,25,115,413,19,82,340,34,142,532,20,86,310,6,28,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__6511,41,40,00:00:01:17,00:00:01:16,True,20,82,339,20,62,285,28,114,516,18,62,298,0,19,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__6511,43,42,00:00:01:19,00:00:01:18,True,24,80,304,17,76,261,30,108,486,18,74,250,9,32,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__6511,46,45,00:00:01:22,00:00:01:21,True,27,108,335,14,55,249,26,116,456,14,54,234,9,30,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__6511,48,47,00:00:02:00,00:00:01:23,True,31,111,418,18,83,306,32,128,524,18,84,294,4,24,False
micro_complex,micro_complex_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__6511,88,87,00:00:03:16,00:00:03:15,True,25,123,366,15,71,264,28,128,502,14,60,242,12,35,False
micro_complex,micro_complex_The North Face.webm__10011,106,105,00:00:04:10,00:00:04:09,True,25,109,522,24,94,428,28,126,498,20,98,420,9,27,False
micro_complex,micro_complex_The North Face.webm__10011,145,144,00:00:06:01,00:00:06:00,True,31,120,525,26,132,554,36,124,516,26,120,516,3,19,False
micro_complex,micro_complex_The North Face.webm__10011,148,147,00:00:06:04,00:00:06:03,True,23,115,485,29,112,460,32,124,504,26,108,426,3,19,False
micro_complex,micro_complex_The North Face.webm__12511,48,47,00:00:02:00,00:00:01:23,True,32,130,508,27,120,484,32,134,506,30,120,466,6,26,False
micro_complex,micro_complex_The North Face.webm__12511,50,49,00:00:02:02,00:00:02:01,True,24,108,464,30,100,437,32,124,516,20,90,386,8,23,False
